register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OT	ヨウボウ	容貌		名詞-普通名詞-一般	漢	1.5601	体	自然	身体	頭・目鼻・顔	3	2.679
OT	ダコウ	蛇行		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	テツロウ	テツロウ		名詞-固有名詞-人名-名	固	x.xxxx					3	2.679
OT	ヒンシュツ	頻出		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ヒト	人		名詞-普通名詞-一般	和	1.2020	体	主体	人間	自他	3	2.679
OT	クッスル	屈する		動詞-一般	混	2.3570	用	活動	交わり	勝敗	3	2.679
OT	コス	漉す		動詞-一般	和	x.xxxx					3	2.679
OT	マウスピース	マウスピース	mouthpiece	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ケツリュウ	血流		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	マツ	待つ		動詞-一般	和	x.xxxx					3	2.679
OT	オシツケル	押し付ける		動詞-一般	和	2.1562	用	関係	作用	突き・押し・引き・すれなど	3	2.679
OT	ウゴカス	動かす		動詞-一般	和	2.3670	用	活動	待遇	命令・制約・服従	3	2.679
OT	コジ	故事		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	コウワン	港湾		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	チヂマル	縮まる		動詞-一般	和	2.1581	用	関係	作用	伸縮	3	2.679
OT	サシキ	鎖式		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ムカシバナシ	昔話		名詞-普通名詞-一般	和	1.3210	体	活動	芸術	文芸	3	2.679
OT	プラント	プラント	plant	名詞-普通名詞-一般	外	1.3850	体	活動	事業	技術・設備・修理	3	2.679
OT	ストーブ	ストーブ	stove	名詞-普通名詞-一般	外	1.4470	体	生産物	住居	家具	3	2.679
OT	オオトモ	オオトモ		名詞-固有名詞-人名-姓	固	x.xxxx					3	2.679
OT	オカミ	御上		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	ハルカ	ハルカ		名詞-固有名詞-人名-名	固	x.xxxx					3	2.679
OT	ニ	荷		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	タンキュウ	探求		名詞-普通名詞-サ変可能	漢	1.3065	体	活動	心	研究・試験・調査・検査など	3	2.679
OT	フツコク	仏国		名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	デン	デン		記号-一般	記号	x.xxxx					3	2.679
OT	ガ	ガ		記号-一般	記号	x.xxxx					3	2.679
OT	メイ	メイ		記号-一般	記号	x.xxxx					3	2.679
OT	メロディー	メロディー	melody	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	キセン	基線		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	シサク	詩作		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ヒイテハ	延いては		副詞	和	4.1110	他		接続	累加	3	2.679
OT	ガン	ガン		記号-一般	記号	1.4551	体	生産物	道具	武器	3	2.679
OT	カクリャク	カクリャク		名詞-固有名詞-地名-一般	固	x.xxxx					3	2.679
OT	ソントク	ソントク		名詞-固有名詞-人名-名	固	x.xxxx					3	2.679
OT	タイダン	対談		名詞-普通名詞-サ変可能	漢	1.3133	体	活動	言語	会議・論議	3	2.679
OT	クズス	崩す		動詞-一般	和	2.1570	用	関係	作用	成形・変形	3	2.679
OT	ジ	ジ		記号-一般	記号	x.xxxx					3	2.679
OT	キョウハク	脅迫		名詞-普通名詞-サ変可能	漢	1.3683	体	活動	待遇	脅迫・中傷・愚弄など	3	2.679
OT	オキカワル	置き換わる		動詞-一般	和	x.xxxx					3	2.679
OT	ヘンゼル	ヘンゼル	外国	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	グレーテル	グレーテル	Gretel	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	センダイ	センダイ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	ニノミヤ	ニノミヤ		名詞-固有名詞-人名-姓	固	x.xxxx					3	2.679
OT	コゴ	古語		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	シービーディー	ＣＢＤ		名詞-普通名詞-一般	記号	x.xxxx					3	2.679
OT	チョジュツ	著述		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	シュッカ	出荷		名詞-普通名詞-サ変可能	漢	1.3760	体	活動	経済	取引	3	2.679
OT	ヒジュウ	比重		名詞-普通名詞-一般	漢	1.1930	体	関係	量	和・差・比・率など	3	2.679
OT	ヒバリ	ヒバリ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	3	2.679
OT	センセイ	先制		名詞-普通名詞-サ変可能	漢	1.3560	体	活動	交わり	攻防	3	2.679
OT	クシャミ	嚔		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	イサギヨイ	潔い		形容詞-一般	和	3.3420	相	活動	行為	人柄	3	2.679
OT	ノセル	乗せる		動詞-一般	和	2.3832	用	活動	事業	出版・放送	3	2.679
OT	ハツバイ	発売		名詞-普通名詞-サ変可能	漢	1.3761	体	活動	経済	売買	3	2.679
OT	アロエ	アロエ	aloe	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	サシハサム	差し挟む		動詞-一般	和	x.xxxx					3	2.679
OT	シセツ	施設		名詞-普通名詞-サ変可能	漢	1.4410	体	生産物	住居	家屋・建物	3	2.679
OT	ミズトリ	水鳥		名詞-普通名詞-一般	和	1.5502	体	自然	動物	鳥類	3	2.679
OT	ミズアゲ	水揚げ		名詞-普通名詞-サ変可能	和	1.1533	体	関係	作用	漏れ・吸入など	3	2.679
OT	ヒビキアイ	響き合い		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	エミリー	エミリー		名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	トオリミチ	通り道		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	シュウ	週		名詞-普通名詞-助数詞可能	漢	1.1632	体	関係	時間	週・週日	3	2.679
OT	キョウヨ	供与		名詞-普通名詞-サ変可能	漢	1.3770	体	活動	経済	授受	3	2.679
OT	カタ	方		名詞-普通名詞-助数詞可能	和	1.1010	体	関係	事柄	こそあど・他	3	2.679
OT	シ	支		接尾辞-名詞的-一般	漢	x.xxxx					3	2.679
OT	イチブツ	一物		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	イ	尉		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	チョウエツ	超越		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ソソグ	注ぐ		動詞-一般	和	2.1533	用	関係	作用	漏れ・吸入など	3	2.679
OT	コワレル	壊れる		動詞-一般	和	x.xxxx					3	2.679
OT	オキアイ	沖合い		名詞-普通名詞-一般	和	1.5260	体	自然	天地	海・島	3	2.679
OT	モシクハ	若しくは		接続詞	和	4.1140	他		接続	選択	3	2.679
OT	ヨカン	予感		名詞-普通名詞-サ変可能	漢	1.3001	体	活動	心	感覚	3	2.679
OT	ソウチャク	装着		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ミノウエ	身の上		名詞-普通名詞-一般	和	1.3410	体	活動	行為	身上	3	2.679
OT	ジョウリ	条里		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ヒガン	彼岸		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	カヨウ	歌謡		名詞-普通名詞-一般	漢	1.3210	体	活動	芸術	文芸	3	2.679
OT	ワカツ	分かつ		動詞-一般	和	2.1552	用	関係	作用	分割・分裂・分散	3	2.679
OT	セイテキ	政敵		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	マトリックス	マトリックス	matrix	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	オオサキ	オオサキ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	キガ	飢餓		名詞-普通名詞-一般	漢	1.3003	体	活動	心	飢渇・酔い・疲労・睡眠など	3	2.679
OT	ナカ	仲		名詞-普通名詞-一般	和	1.1110	体	関係	類	関係	3	2.679
OT	ヨミアゲル	読み上げる		動詞-一般	和	2.3150	用	活動	言語	読み	3	2.679
OT	ロウセイ	ロウセイ		名詞-固有名詞-地名-一般	固	x.xxxx					3	2.679
OT	メチレン	メチレン		名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ユウワク	誘惑		名詞-普通名詞-サ変可能	漢	1.3683	体	活動	待遇	脅迫・中傷・愚弄など	3	2.679
OT	コメヌカ	米糠		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	ハルヤスミ	春休み		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	サラ	娑羅	sala	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT				英単語		1.1914	体	関係	量	軽重	3	2.679
OT	シキチ	敷地		名詞-普通名詞-一般	混	1.2550	体	主体	公私	政治的区画	3	2.679
OT	キロメートルマイビョウ	キロメートル毎秒		名詞-普通名詞-助数詞可能	混	x.xxxx					3	2.679
OT	ジャングル	ジャングル	jungle	名詞-普通名詞-一般	外	1.5270	体	自然	天地	地相	3	2.679
OT	キュウフ	休符		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	カスミ	霞		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	スエゴロ	末頃		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	リチャード	リチャード	Richard	名詞-固有名詞-人名-一般	固						3	2.679
OT	サス	砂州		名詞-普通名詞-一般	混	x.xxxx					3	2.679
OT	ダンスイ	暖水		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ロジャーズ	ロジャーズ	Rodgers	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	ヨコヤマ	ヨコヤマ		名詞-固有名詞-人名-姓	固						3	2.679
OT	ジョウイ	攘夷		名詞-普通名詞-一般	漢	1.3580	体	活動	交わり	軍事	3	2.679
OT	フン	分		名詞-普通名詞-助数詞可能	漢	1.1251	体	関係	存在	除去	3	2.679
OT	オフ	オフ	off	名詞-普通名詞-サ変可能	外	1.1503	体	関係	作用	終了・中止・停止	3	2.679
OT	フリムク	振り向く		動詞-一般	和	2.1730	用	関係	空間	方向・方角	3	2.679
OT	カール	カール	curl	名詞-普通名詞-サ変可能	外						3	2.679
OT	クラリネット	クラリネット	clarinet	名詞-普通名詞-一般	外	1.4560	体	生産物	道具	楽器・レコードなど	3	2.679
OT	グラント	グラント	Grant	名詞-固有名詞-人名-一般	固	1.2390	体	主体	人物	固有人名	3	2.679
OT	ト	戸		名詞-普通名詞-一般	和	1.1962	体	関係	量	助数接辞	3	2.679
OT	フッコ	復古		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ショウヘイ	承平		名詞-固有名詞-一般	固	x.xxxx					3	2.679
OT	サンカ	賛歌		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ビュウ	びゅう		副詞	和	x.xxxx					3	2.679
OT	デ	で		助詞-終助詞	和						3	2.679
OT	カリ	雁		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	デ	で		接続詞	和						3	2.679
OT	サラディン	サラディン	Saladin	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	ホウズル	報ずる		動詞-一般	混	2.3123	用	活動	言語	伝達・報知	3	2.679
OT	マタサブロウ	マタサブロウ		名詞-固有名詞-人名-名	固	x.xxxx					3	2.679
OT	ナンイ	南緯		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	トナミ	トナミ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	ワル	割る		動詞-一般	和	x.xxxx					3	2.679
OT	クイーンズタウン	クイーンズタウン	Queenstown	名詞-固有名詞-地名-一般	固	x.xxxx					3	2.679
OT	カイキ	皆既		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	キラク	気楽		形状詞-一般	漢	3.3013	相	活動	心	安心・焦燥・満足	3	2.679
OT	コウヘン	硬変		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	キイ	奇異		名詞-普通名詞-形状詞可能	漢	3.3068	相	活動	心	詳細・正確・不思議	3	2.679
OT	コン	痕		接尾辞-名詞的-一般	漢	x.xxxx					3	2.679
OT	アンモク	暗黙		名詞-普通名詞-一般	漢	1.3100	体	活動	言語	言語活動	3	2.679
OT	セイリュウ	精留		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	エ	絵		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	タイケイ	袋形		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ユーモア	ユーモア	humor	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	トウア	トウア		名詞-固有名詞-地名-一般	固	x.xxxx					3	2.679
OT	エキカ	液化		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ブンジ	文辞		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	イラストレーション	イラストレーション	illustration	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	サツガイ	殺害		名詞-普通名詞-サ変可能	漢	1.5702	体	自然	生命	死	3	2.679
OT	サイヒン	最貧		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	トコロザワ	トコロザワ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	カナ	仮名		名詞-普通名詞-一般	和	1.3102	体	活動	言語	名	3	2.679
OT	ヤスウリ	安売り		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	コウセン	交戦		名詞-普通名詞-サ変可能	漢	1.3551	体	活動	交わり	戦争	3	2.679
OT	オモイコム	思い込む		動詞-一般	和	2.3061	用	活動	心	思考・意見・疑い	3	2.679
OT	インデイ	印泥		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	エイ	エイ		記号-一般	記号	x.xxxx					3	2.679
OT	ガイ	ガイ	guy	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ソダツ	育つ		動詞-一般	和	x.xxxx					3	2.679
OT	フウ	風		接尾辞-形状詞的	漢	1.1310	体	関係	様相	風・観・姿	3	2.679
OT	ジョセイ	女声		名詞-普通名詞-一般	漢	1.3031	体	活動	心	声	3	2.679
OT	カラスキ	唐鋤		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	コッキョウ	国共		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ブンボウ	文房		名詞-普通名詞-一般	漢	1.4430	体	生産物	住居	部屋・床・廊下・階段など	3	2.679
OT	ユウフク	裕福		形状詞-一般	漢	3.3790	相	活動	経済	貧富	3	2.679
OT	シキテン	式典		名詞-普通名詞-一般	漢	1.3360	体	活動	生活	行事・式典・宗教的行事	3	2.679
OT	オウメン	凹面		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	オギュウ	オギュウ		名詞-固有名詞-人名-姓	固	x.xxxx					3	2.679
OT	キンミツ	緊密		形状詞-一般	漢	3.1110	相	関係	類	関係	3	2.679
OT	ネムケ	眠気		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	チュウヤ	昼夜		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	アサゴハン	朝御飯		名詞-普通名詞-一般	混	x.xxxx					3	2.679
OT	テイ	体		名詞-普通名詞-一般	漢	1.1040	体	関係	事柄	本体・代理	3	2.679
OT	クイシバル	食い縛る		動詞-一般	和	x.xxxx					3	2.679
OT	ハズレ	外れ		接尾辞-形状詞的	和	1.1251	体	関係	存在	除去	3	2.679
OT	セイアツ	制圧		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ムシバ	虫歯		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	ナシ	無し		名詞-普通名詞-一般	和	3.1200	相	関係	存在	存在	3	2.679
OT	ブワイフ	ブワイフ		名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	トウゲイ	陶芸		名詞-普通名詞-一般	漢	1.3220	体	活動	芸術	芸術・美術	3	2.679
OT	ケンダマ	剣玉		名詞-普通名詞-一般	混	x.xxxx					3	2.679
OT	オクリダス	送り出す		動詞-一般	和	2.1531	用	関係	作用	出・出し	3	2.679
OT	ツライ	辛い		形容詞-一般	和	3.3014	相	活動	心	苦悩・悲哀	3	2.679
OT	サカサエ	逆さ絵		名詞-普通名詞-一般	混	x.xxxx					3	2.679
OT	サクシ	錯視		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	シルク	シルク	silk	名詞-普通名詞-一般	外	1.4201	体	生産物	衣料	布・布地・織物	3	2.679
OT	ゴシック	ゴシック	Gothic	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ノロイ	呪い		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	セオウ	背負う		動詞-一般	和	2.3430	用	活動	行為	行為・活動	3	2.679
OT	ツウソウ	通奏		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	カル	狩る		動詞-一般	和	x.xxxx					3	2.679
OT	オオメ	多め		形状詞-一般	和	x.xxxx					3	2.679
OT	ロソン	路村		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	テナー	テナー	tenor	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ヒキョウ	卑怯		名詞-普通名詞-形状詞可能	漢	x.xxxx					3	2.679
OT	ジギ	字義		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ゴウ	業		名詞-普通名詞-一般	漢	1.3800	体	活動	事業	事業・業務	3	2.679
OT	リンソウ	輪奏		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	スモモ	李		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	リョウヒ	量比		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	チョウゲン	調弦		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	キマリ	決まり		名詞-普通名詞-一般	和	1.3080	体	活動	心	原理・規則	3	2.679
OT	ハラミツ	波羅蜜	paramita	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ブンセイ	文政		名詞-固有名詞-一般	固	x.xxxx					3	2.679
OT	クリムト	クリムト	Klimt	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	シーレ	シーレ	Schiele	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	クレナイ	紅		名詞-普通名詞-一般	和	x.xxxx					3	2.679
OT	ガム	ガム	gum	名詞-普通名詞-一般	外	x.xxxx					3	2.679
OT	ビンセント	ビンセント	外国	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	スム	澄む		動詞-一般	和	2.5030	用	自然	自然	音	3	2.679
OT	アルル	アルル	Arles	名詞-固有名詞-地名-一般	固	x.xxxx					3	2.679
OT	ユビワ	指輪		名詞-普通名詞-一般	和	1.4280	体	生産物	衣料	装身具	3	2.679
OT	グンダン	軍団		名詞-普通名詞-一般	漢	1.2740	体	主体	機関	軍	3	2.679
OT	サル	然る		連体詞	和	3.1010	相	関係	真偽	こそあど・他	3	2.679
OT	ベンメイ	弁明		名詞-普通名詞-サ変可能	漢	x.xxxx					3	2.679
OT	ダン	段		名詞-普通名詞-助数詞可能	漢	1.1101	体	関係	類	等級・系列	3	2.679
OT	ソン	村		名詞-普通名詞-一般	漢	1.2540	体	主体	公私	都会・田舎	3	2.679
OT	ロサンゼルス	ロサンゼルス	Los Angeles	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	モウシ	モウシ		名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	ジュウ	銃		名詞-普通名詞-一般	漢	1.4551	体	生産物	道具	武器	3	2.679
OT	カイソン	塊村		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	アボガドロ	アボガドロ	Avogadro	名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	ハーディー	ハーディー		名詞-固有名詞-人名-一般	固	x.xxxx					3	2.679
OT	スエズ	スエズ	Suez	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	2.679
OT	キキワケル	聞き分ける		動詞-一般	和	x.xxxx					3	2.679
OT	ツメル	詰める		動詞-一般	和	2.1581	用	関係	作用	伸縮	3	2.679
OT	フケ	普化		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
OT	ツイク	対句		名詞-普通名詞-一般	漢	x.xxxx					3	2.679
